,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
4518,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,True,,1.7050533942800001
4519,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,Categorie_template_2,True,,1.7050533942800001
4520,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,True,,0.7435088152
4521,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,Categorie_template_2,True,,0.7435088152
4522,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,True,,0.7435088152
4523,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,True,,0.7435088152
4524,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,True,,0.7435088152
4525,A.1 General,12,132,L132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,Categorie_template_2,True,,0.7435088152
4526,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,True,,1.5972926026
4527,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,Categorie_template_2,True,,1.5972926026
4528,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,True,,1.5972926026
4529,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,True,,1.5972926026
4530,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,True,,1.5972926026
4531,A.1 General,15,132,O132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,Categorie_template_2,True,,1.5972926026
4532,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,True,,2.2715882451000002
4533,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,Categorie_template_2,True,,2.2715882451000002
4534,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,True,,2.2715882451000002
4535,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,True,,2.2715882451000002
4536,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,True,,2.2715882451000002
4537,A.1 General,16,132,P132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,Categorie_template_2,True,,2.2715882451000002
4538,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4539,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4540,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4541,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4542,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4543,A.1 General,17,132,Q132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4544,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,True,,1.49064730884
4545,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,Categorie_template_2,True,,1.49064730884
4546,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,True,,1.49064730884
4547,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,True,,1.49064730884
4548,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,True,,1.49064730884
4549,A.1 General,18,132,R132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,Categorie_template_2,True,,1.49064730884
4550,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,True,,1.7743712084999999
4551,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,Categorie_template_2,True,,1.7743712084999999
4552,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,True,,1.7743712084999999
4553,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,True,,1.7743712084999999
4554,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,True,,1.7743712084999999
4555,A.1 General,19,132,S132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,Categorie_template_2,True,,1.7743712084999999
4556,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,True,,1.1029536120999999
4557,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,Categorie_template_2,True,,1.1029536120999999
4558,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,True,,1.1029536120999999
4559,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,True,,1.1029536120999999
4560,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,True,,1.1029536120999999
4561,A.1 General,20,132,T132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,Categorie_template_2,True,,1.1029536120999999
4562,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4563,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4564,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4565,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4566,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
4567,A.1 General,21,132,U132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4568,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,True,,1.6571496424999999
4569,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,Categorie_template_2,True,,1.6571496424999999
4570,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,True,,1.6571496424999999
4571,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,True,,1.6571496424999999
4572,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,True,,1.6571496424999999
4573,A.1 General,22,132,V132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,Categorie_template_2,True,,1.6571496424999999
4574,A.1 General,24,132,X132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,True,,1.6925423437
4575,A.1 General,24,132,X132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,Categorie_template_2,True,,1.6925423437
4576,A.1 General,24,132,X132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,True,,1.6925423437
4577,A.1 General,24,132,X132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,True,,1.6925423437
4578,A.1 General,24,132,X132,Income Producing RE,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,True,,1.6925423437
