,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
3887,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,Categorie_template_2,False,,
3888,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,,False,,
3889,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,Categorie_template_2,False,,
3890,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,,False,,
3891,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,,False,,
3892,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,,False,,
3893,A.1 General,36,120,AJ120,Whole Loan,Requirements not met,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Requirements not met,Categorie_template_2,False,,
3894,A.1 General,15,121,O121,,loan splitting approach; of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,loan splitting approach; of which:,Categorie_template_2,False,,
3895,A.1 General,15,121,O121,,loan splitting approach; of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,loan splitting approach; of which:,Categorie_template_2,False,,
3896,A.1 General,16,121,P121,,loan splitting approach; of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,loan splitting approach; of which:,Categorie_template_2,False,,
3897,A.1 General,16,121,P121,,loan splitting approach; of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,loan splitting approach; of which:,Categorie_template_2,False,,
3898,A.1 General,3,122,C122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3899,A.1 General,3,122,C122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3900,A.1 General,4,122,D122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,exposures ≤ 55% of property value,Categorie_template_2,False,,
3901,A.1 General,4,122,D122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,exposures ≤ 55% of property value,Categorie_template_2,False,,
3902,A.1 General,5,122,E122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,exposures ≤ 55% of property value,Categorie_template_2,False,,
3903,A.1 General,5,122,E122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,exposures ≤ 55% of property value,Categorie_template_2,False,,
3904,A.1 General,6,122,F122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,exposures ≤ 55% of property value,Categorie_template_2,False,,
3905,A.1 General,6,122,F122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,exposures ≤ 55% of property value,Categorie_template_2,False,,
3906,A.1 General,7,122,G122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3907,A.1 General,7,122,G122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3908,A.1 General,8,122,H122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,exposures ≤ 55% of property value,Categorie_template_2,False,,
3909,A.1 General,8,122,H122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,exposures ≤ 55% of property value,Categorie_template_2,False,,
3910,A.1 General,10,122,J122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,exposures ≤ 55% of property value,Categorie_template_2,False,,
3911,A.1 General,10,122,J122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,exposures ≤ 55% of property value,Categorie_template_2,False,,
3912,A.1 General,11,122,K122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,exposures ≤ 55% of property value,Categorie_template_2,False,,
3913,A.1 General,11,122,K122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,exposures ≤ 55% of property value,Categorie_template_2,False,,
3914,A.1 General,12,122,L122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,exposures ≤ 55% of property value,Categorie_template_2,False,,
3915,A.1 General,12,122,L122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,exposures ≤ 55% of property value,Categorie_template_2,False,,
3916,A.1 General,15,122,O122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,exposures ≤ 55% of property value,Categorie_template_2,False,,
3917,A.1 General,15,122,O122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,exposures ≤ 55% of property value,Categorie_template_2,False,,
3918,A.1 General,16,122,P122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,exposures ≤ 55% of property value,Categorie_template_2,False,,
3919,A.1 General,16,122,P122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,exposures ≤ 55% of property value,Categorie_template_2,False,,
3920,A.1 General,17,122,Q122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3921,A.1 General,17,122,Q122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3922,A.1 General,18,122,R122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,exposures ≤ 55% of property value,Categorie_template_2,False,,
3923,A.1 General,18,122,R122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,exposures ≤ 55% of property value,Categorie_template_2,False,,
3924,A.1 General,19,122,S122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,exposures ≤ 55% of property value,Categorie_template_2,False,,
3925,A.1 General,19,122,S122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,exposures ≤ 55% of property value,Categorie_template_2,False,,
3926,A.1 General,20,122,T122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,exposures ≤ 55% of property value,Categorie_template_2,False,,
3927,A.1 General,20,122,T122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,exposures ≤ 55% of property value,Categorie_template_2,False,,
3928,A.1 General,21,122,U122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3929,A.1 General,21,122,U122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,exposures ≤ 55% of property value,Categorie_template_2,False,,
3930,A.1 General,22,122,V122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,exposures ≤ 55% of property value,Categorie_template_2,False,,
3931,A.1 General,22,122,V122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,exposures ≤ 55% of property value,Categorie_template_2,False,,
3932,A.1 General,24,122,X122,Loan Splitting,exposures ≤ 55% of property value,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,exposures ≤ 55% of property value,Categorie_template_2,False,,
